,periodical_category,periodical_href,periodical_title,file_url,file,year,pages_N,tokens_N,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Highest_Topic
15,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1979-80_r05_01-05_ocr.pdf,acta-incognitorum_1979-80_r05_01-05_ocr.txt,1979.0,478,148338,-0.04849245923097362,0.5655098214883771,2.460263627184652,-0.250062362107016,1.4451263460959645,1.929378229583382,0.29713280779917345,2.6117280973308987,0.2867102106122721,-1.1380929050649469,Topic_7
16,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1980_r05_06-11_ocr.pdf,acta-incognitorum_1980_r05_06-11_ocr.txt,1980.0,510,152759,-0.10671443826466319,-0.18183872634823436,2.464137628269484,0.8113403419073141,0.6986717997823558,1.881963952202381,0.8611533038735784,-0.12195407041748609,0.3346272104665387,0.08522572497120595,Topic_2
17,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1980-81_r06_01-05_ocr.pdf,acta-incognitorum_1980-81_r06_01-05_ocr.txt,1980.0,310,88027,-0.532611232122656,0.865502125330245,1.564921850280143,-0.3528582621584432,0.057558075554578814,0.7210875095204822,-1.3961513213958687,0.18977812356977725,-0.05227104840715921,0.2765445374543815,Topic_2
18,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1980-81_r06_06-10_ocr.pdf,acta-incognitorum_1980-81_r06_06-10_ocr.txt,1980.0,352,107392,0.21646346327790744,-0.7407190379132912,1.6511352718096726,0.055934869609227306,0.8134175010516651,-0.3794687826031138,-0.6684672212657301,0.35375979703566257,0.1665879427175716,-0.713206803666667,Topic_2
19,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1981-82_r07_01-06_ocr.pdf,acta-incognitorum_1981-82_r07_01-06_ocr.txt,1981.0,385,108739,0.20942980261874247,-0.41121309132817996,2.8336154130157443,-0.036236211331537,0.4994452691807723,0.7931273177043975,-0.26102903835220764,0.26047009272122623,0.26185324032273366,-0.6435518888106287,Topic_2
20,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1981-82_r07_07-11_ocr.pdf,acta-incognitorum_1981-82_r07_07-11_ocr.txt,1981.0,329,97527,0.22887226517243442,-0.4219710653252069,2.2163603217928833,-0.9081598385192822,1.3019563611086715,-0.42933093785443216,-0.17690920329339127,-0.37592268868233486,-0.6826873709562113,-0.78527415720845,Topic_2
21,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1982-83_r08_01-05_ocr.pdf,acta-incognitorum_1982-83_r08_01-05_ocr.txt,1982.0,317,92076,0.10047572271578181,-0.40778185876838247,2.505904293049392,0.5558875995142435,0.2171170909036077,0.4773958277619016,0.4040209830267436,-0.43656005490396754,-0.43053920989652333,0.030484817576818944,Topic_2
22,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1983-84_r09_01-05_ocr.pdf,acta-incognitorum_1983-84_r09_01-05_ocr.txt,1983.0,327,97627,-0.1495358692952219,-0.23052901274018767,1.440416909917157,-0.2051291282562579,0.3713287017124552,0.366352441590993,-0.6787931652007401,0.5196418386644199,-0.5018286493128842,0.033906869118155186,Topic_2
23,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1984-85_r10_01-05_ocr.pdf,acta-incognitorum_1984-85_r10_01-05_ocr.txt,1984.0,366,104685,0.06278285039890183,-0.44240208554971616,1.4799949926098848,-0.39108537330401794,0.7769969429411707,0.7767692573275441,-1.0876270333269864,0.9031245813462899,0.5524974359423237,-0.11534085353411912,Topic_2
24,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1984-85_r10_06-10_ocr.pdf,acta-incognitorum_1984-85_r10_06-10_ocr.txt,1984.0,324,100481,0.12430987576802104,-0.21998738424521183,1.2465963248271958,1.190561668767213,1.6914088716558935,1.5061944935535239,-0.17280969569559318,1.6897280764417701,-0.5389793652266316,0.8276086329847381,Topic_4
25,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1985-86_r11_01-10_ocr.pdf,acta-incognitorum_1985-86_r11_01-10_ocr.txt,1985.0,533,153270,0.8225779001891612,0.32678294565214994,2.266416392663677,0.47501600894475726,0.5817602707863885,1.2283206243300244,0.09164749852192375,1.1292787370638306,0.03292844891489384,-0.15180735948785212,Topic_2
26,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1986-87_r12_01-05_ocr.pdf,acta-incognitorum_1986-87_r12_01-05_ocr.txt,1986.0,325,93745,-0.691031963464864,-0.0711843054239618,1.726918446853988,-0.759777601718794,0.08505341544551787,0.15893533414561695,-0.36059572576048227,1.564408081457687,0.4654298845653785,-0.06644950472880881,Topic_2
27,samizdat,/cs/periodika/acta-incognitorum-eruditorum,Acta incognitorum eruditorum,https://files.scriptum.cz/scriptum/acta-incognitorum-eruditorum/acta-incognitorum_1987-88_r13_01-05_1988_r14_01-02_ocr.pdf,acta-incognitorum_1987-88_r13_01-05_1988_r14_01-02_ocr.txt,1987.0,314,87696,0.8684336696100304,-0.3439579568544868,2.3009024889927816,2.2352206319862735,1.2246784162374735,0.9015135393211229,2.0171920261633147,1.1495888979798032,0.43567719320115705,-0.6790982852067505,Topic_2
28,samizdat,/cs/periodika/alternativa,Alternativa,https://files.scriptum.cz/scriptum/alternativa/alternativa_1988_1_ocr.pdf,alternativa_1988_1_ocr.txt,1988.0,142,56462,0.11887690524439898,2.1977085632727555,-0.3182338661532035,-1.2602755540978714,0.3637264260558476,-0.7472856706043423,1.4347497277771422,-0.18837628696841952,0.3445671127170185,-0.36530581519981287,Topic_1
29,samizdat,/cs/periodika/alternativa,Alternativa,https://files.scriptum.cz/scriptum/alternativa/alternativa_1989_2_ocr.pdf,alternativa_1989_2_ocr.txt,1989.0,84,56094,0.7601386224047593,0.6607373915821321,1.3686720843248192,-1.2762687425263266,-0.3112073184321542,-0.6562046208615475,-0.038617769644889305,-0.37581497525811425,0.25027709892856326,-0.4102092774422491,Topic_2
30,samizdat,/cs/periodika/alternativa,Alternativa,https://files.scriptum.cz/scriptum/alternativa/alternativa_1989_3_ocr.pdf,alternativa_1989_3_ocr.txt,1989.0,87,58329,0.2776913529000145,1.6022825495715394,-0.10959081782681682,-1.0365335163383353,0.6914384523422534,0.026281590781667745,2.203967126506618,-0.4607497241731641,0.021546145753567524,-0.7820385456920068,Topic_6
31,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1988_01_ocr.pdf,bulletin-nms_1988_01_ocr.txt,1988.0,11,4962,-0.21772969699963046,0.5421906537288004,-0.37081874016095323,0.06979560724712508,0.10379103896013643,0.10525267315341257,1.8008873995704613,-0.7862423036062628,0.4063954167712714,-0.2513076410758436,Topic_6
32,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1988_zvlastni-cislo_praha-88_ocr.pdf,bulletin-nms_1988_zvlastni-cislo_praha-88_ocr.txt,1988.0,20,15644,0.011328101183861211,2.6833320026537675,0.6184761487054397,1.134016004163434,0.09124753409020706,0.4607929498135903,1.5907746086902217,-0.6131419489822688,0.13753771222285543,-0.0843932344128524,Topic_1
33,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1988_02_ocr.pdf,bulletin-nms_1988_02_ocr.txt,1988.0,10,5062,0.2913809830825149,2.4729841108803328,-0.7087178772926196,-0.6562326134886536,-0.1462258432295765,-0.7348805871037026,0.8389800849813708,-1.099303282046347,0.6071529306374973,-1.173489676630573,Topic_1
34,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1988_03_ocr.pdf,bulletin-nms_1988_03_ocr.txt,1988.0,35,12758,-0.20609714696426273,2.501953766354904,-0.04829932430538313,-0.9553791632540547,-0.32001386611329286,0.25914154557291696,-0.4984619040333427,-1.503536960862953,0.2915085543377171,-0.791882062813866,Topic_1
35,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1988_04_ocr.pdf,bulletin-nms_1988_04_ocr.txt,1988.0,25,12796,-0.021528656840748794,2.9935703472839577,-0.005412510772080041,-0.8511676044459148,-0.5665870648275041,-0.4450910461883461,0.14800602361431045,-1.0751892510319991,0.3902411260196795,0.099613197642235,Topic_1
36,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_05_ocr.pdf,bulletin-nms_1989_05_ocr.txt,1989.0,22,14837,-0.3128131806941442,2.6030674026600504,0.12938594874809528,-0.07054009709406774,0.6231967744560898,-0.06380514323198437,0.4420845041191986,-1.0210435715556452,-0.3206586503376866,-0.10209874235897762,Topic_1
37,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_06_ocr.pdf,bulletin-nms_1989_06_ocr.txt,1989.0,18,13158,0.13641889651689731,3.0538309889041866,0.5612947482263875,-0.39605383261947386,-0.34442838412114196,-0.3698125627400097,0.433218491007632,-1.5252552247538542,0.34544618245413083,0.20024581279212655,Topic_1
38,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_07_ocr.pdf,bulletin-nms_1989_07_ocr.txt,1989.0,24,20605,-0.33198255075003413,2.9765163281094194,-0.2941774030921939,0.6676741557611994,0.11583807131297082,0.6934418420481969,0.16234845140708007,-0.5774595218258082,-0.1602221668891099,0.28131226002342813,Topic_1
39,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_08_ocr.pdf,bulletin-nms_1989_08_ocr.txt,1989.0,18,11584,0.264381450131329,3.285150689913578,-0.5122381485861451,0.06609755949356097,-0.22837126505914326,0.02493108150493753,-0.17705899605438438,-0.7766661565321425,-0.19207213288610053,-0.029017955118512413,Topic_1
40,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_09_ocr.pdf,bulletin-nms_1989_09_ocr.txt,1989.0,28,20235,0.4153919418033582,3.291861403658984,0.8854974167253024,-0.5634702577051193,0.3616278958582538,-1.247187975165169,-0.7512791969349858,-1.3744662723909666,-0.2117066763119837,-0.618535712880373,Topic_1
41,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_10_ocr.pdf,bulletin-nms_1989_10_ocr.txt,1989.0,33,27726,0.5117372509652768,2.6966577035642665,0.0006068422414816921,-0.39299270773036427,0.7600305100033607,-0.9438081487634217,0.31227023312491653,-0.3419130573914728,0.15556256201809066,-0.6059528674863881,Topic_1
42,samizdat,/cs/periodika/bulletin-nezavisleho-miroveho-sdruzeni-nms,Bulletin Nezávislého mírového sdružení - NMS,https://files.scriptum.cz/scriptum/bulletin-nezavisleho-miroveho-sdruzeni-nms/bulletin-nms_1989_11_ocr.pdf,bulletin-nms_1989_11_ocr.txt,1989.0,37,16923,-0.20039015806913502,2.3852826111895045,-1.0980190898746423,-0.2649334753719097,0.35187288386206095,0.06706700815347008,0.3478891044156567,-1.771319248406107,0.3851659572390173,-0.9829556911098425,Topic_1
43,samizdat,/cs/periodika/bych,Bych,https://files.scriptum.cz/scriptum/bych/bych_brno_1988_ocr.pdf,bych_brno_1988_ocr.txt,1988.0,176,46933,0.9626606974117236,-0.652362277270399,2.3552564489478454,-1.2826657520835614,-0.11133241907947905,-0.40281910046261665,-0.8213439620099048,-0.8768905628306203,0.33675787205793506,0.8842306994509991,Topic_2
44,samizdat,/cs/periodika/cesty,Cesty,https://files.scriptum.cz/scriptum/cesty/cesty_1978_prosinec_ocr.pdf,cesty_1978_prosinec_ocr.txt,1978.0,116,43529,0.44987144625558995,-0.8302740685978627,0.8468245241918125,0.6735239722707413,0.4589535540548056,0.847092007408006,0.3538607269733801,-0.3709580748184609,1.4582974725592637,-0.5434814018616093,Topic_8
45,samizdat,/cs/periodika/co-je,Co je,https://files.scriptum.cz/scriptum/co-je/co-je_1_1981_unor_ocr.pdf,co-je_1_1981_unor_ocr.txt,1981.0,85,24298,0.7684013734233112,-0.08136378314785991,2.611494259504513,0.5432651733198859,-0.533980834746373,-0.8961646117516098,0.537120602832285,0.6121973774382385,0.8570816548168051,-0.6782389945440294,Topic_2
46,samizdat,/cs/periodika/co-je,Co je,https://files.scriptum.cz/scriptum/co-je/co-je_2_1981_ocr.pdf,co-je_2_1981_ocr.txt,1981.0,51,10319,-0.3579578298049721,-0.1626217972960432,3.290751838615241,0.45085731278241004,0.5096735034666857,-0.4147664155739921,-0.1239500375353252,-0.23426507330313498,0.10196369139293959,0.49443504694720586,Topic_2
47,samizdat,/cs/periodika/co-je,Co je,https://files.scriptum.cz/scriptum/co-je/co-je_3_1981_ocr.pdf,co-je_3_1981_ocr.txt,1981.0,33,7395,0.40916105074950915,0.3060851217603555,2.7069942288443523,0.2957514558227476,0.6898363373086679,0.1587619396980462,-0.5466866303617376,-0.488209172351505,-0.26247816787714395,0.18603102161373766,Topic_2
48,samizdat,/cs/periodika/co-je,Co je,https://files.scriptum.cz/scriptum/co-je/co-je_4_1981_prosinec_ocr.pdf,co-je_4_1981_prosinec_ocr.txt,1981.0,101,27017,-0.003128748526018292,0.30422816165717637,3.1801927007759128,0.4950075757910394,-0.16817703133082085,-0.28599317023180154,0.12255977571047619,-1.392786374036135,0.6607998279863555,0.5959401745918279,Topic_2
49,samizdat,/cs/periodika/cin,Čin,https://files.scriptum.cz/scriptum/%5Bnode%5D/cin_1989_02_ocr.pdf,cin_1989_02_ocr.txt,1989.0,18,16617,-2.612017481225357,-0.9000825656995388,0.44808722016840175,0.25136938254716124,0.3547203986433175,1.1027906181087344,-0.25831080219960545,1.1311021580147749,0.02336426579057141,1.0527689583942041,Topic_7
50,samizdat,/cs/periodika/cin,Čin,https://files.scriptum.cz/scriptum/%5Bnode%5D/cin_1989_03_ocr.pdf,cin_1989_03_ocr.txt,1989.0,14,12692,-3.217621307056288,-0.5520387058867541,-0.09023578689572759,0.9449423224476436,-0.10653771967701894,1.250749201409644,-0.4664572764030677,-0.29844288157059146,-0.07837415328651365,1.002876566158771,Topic_5
51,samizdat,/cs/periodika/cin,Čin,https://files.scriptum.cz/scriptum/%5Bnode%5D/cin_1989_04_ocr.pdf,cin_1989_04_ocr.txt,1989.0,12,8037,-2.007611026355514,-0.1612322806522235,0.3240168547233415,-0.013820396105597418,-0.059073677957698495,1.1348272203870897,0.20745385976184572,0.4863927177764344,0.28596413129083553,0.5420973633291446,Topic_5
52,samizdat,/cs/periodika/cteni-do-krosny,Čtení do krosny,https://files.scriptum.cz/scriptum/%5Bnode%5D/cteni-do-krosny_1988_01_ocr.pdf,cteni-do-krosny_1988_01_ocr.txt,1988.0,36,17143,0.05976345726172262,-1.1150847532756087,-1.4060518886710174,1.3453053528121737,2.0615483014359515,0.29391697464776384,0.05865533358463998,-0.7463322984642927,1.5150739061298766,0.27417134953521394,Topic_4
53,samizdat,/cs/periodika/cteni-do-krosny,Čtení do krosny,https://files.scriptum.cz/scriptum/%5Bnode%5D/cteni-do-krosny_1988_02_ocr.pdf,cteni-do-krosny_1988_02_ocr.txt,1988.0,40,23312,0.3187753047819956,-0.06729868755122706,-0.659466845953084,1.3602392367109482,1.4412037573903358,-0.3076936792984966,-0.4182807564175531,-1.2871835596862868,0.9188877699660029,-0.6879126798481474,Topic_4
54,samizdat,/cs/periodika/cteni-do-krosny,Čtení do krosny,https://files.scriptum.cz/scriptum/%5Bnode%5D/cteni-do-krosny_1989_01_ocr.pdf,cteni-do-krosny_1989_01_ocr.txt,1989.0,39,23917,-0.8054466775847086,-0.7307857303515684,-0.3061266856722635,1.424946735394466,1.5620189034341525,0.8593448238473494,0.10791261772553981,-1.0376105528594433,0.8158619383274003,-0.3553960274395425,Topic_4
55,samizdat,/cs/periodika/cteni-do-krosny,Čtení do krosny,https://files.scriptum.cz/scriptum/%5Bnode%5D/cteni-do-krosny_1989_2_ocr.pdf,cteni-do-krosny_1989_2_ocr.txt,1989.0,44,26866,-0.5425789258525233,-0.5558069348222102,-1.08005506771431,1.279041406201744,1.6998468486824356,0.3293343134298911,-0.24183514394966169,-0.19721161326252976,1.6971143637375916,-0.29602855428204944,Topic_4
56,samizdat,/cs/periodika/cteni-do-krosny,Čtení do krosny,https://files.scriptum.cz/scriptum/%5Bnode%5D/cteni-do-krosny_1989_3_ocr.pdf,cteni-do-krosny_1989_3_ocr.txt,1989.0,43,24304,-0.7859857657904553,-0.34182156121887064,-0.7198472316267066,1.4054508102432022,1.8400552492350437,0.07782788775438312,-0.08510912673865156,-1.1794717605169287,1.4964935241635209,-0.23939793801978132,Topic_4
57,samizdat,/cs/periodika/diskuse,Diskuse,https://files.scriptum.cz/scriptum/diskuse/diskuse_1983_05_tit-s_ocr.pdf,diskuse_1983_05_tit-s_ocr.txt,1983.0,1,460,0.4708507407625486,0.559035654871859,0.40530278642783646,-0.5806020529316896,-0.149935147949035,-1.8424733049772113,4.403143602511838,-0.5116439154548736,0.6456462666544867,3.1587881795920802,Topic_6
58,samizdat,/cs/periodika/diskuse,Diskuse,https://files.scriptum.cz/scriptum/diskuse/diskuse_1984_07_tit-s_ocr.pdf,diskuse_1984_07_tit-s_ocr.txt,1984.0,1,385,0.7000970003774889,0.29910737664856857,0.724561940789637,-0.3791359641026749,0.4576116378952082,-0.15222287941254212,4.1550720285241916,-0.4416488421211498,0.3093978795640741,3.1465982607406184,Topic_6
59,samizdat,/cs/periodika/diskuse,Diskuse,https://files.scriptum.cz/scriptum/diskuse/diskuse_1984_08_tit-s_ocr.pdf,diskuse_1984_08_tit-s_ocr.txt,1984.0,1,365,0.37741079272574174,0.48522319314776724,0.6933573611259837,-0.3562915316890439,0.5563718997110979,-0.2767428472852237,5.208387582141244,-0.3936795704811375,0.5533536455715057,2.4114894229751647,Topic_6
